date,variety_code,stems
8/26/2022,SR51,
8/27/2022,SR51,
8/28/2022,SR51,
8/29/2022,SR51,
8/30/2022,SR51,
8/31/2022,SR51,
9/1/2022,SR51,
9/2/2022,SR51,
9/3/2022,SR51,
9/4/2022,SR51,
9/5/2022,SR51,
9/6/2022,SR51,
9/7/2022,SR51,
9/8/2022,SR51,
9/9/2022,SR51,
9/10/2022,SR51,
9/11/2022,SR51,
9/12/2022,SR51,
9/13/2022,SR51,
9/14/2022,SR51,
9/15/2022,SR51,
9/16/2022,SR51,
9/17/2022,SR51,
9/18/2022,SR51,
9/19/2022,SR51,
9/20/2022,SR51,
9/21/2022,SR51,
9/22/2022,SR51,
9/23/2022,SR51,
9/24/2022,SR51,
9/25/2022,SR51,
9/26/2022,SR51,
9/27/2022,SR51,
9/28/2022,SR51,
9/29/2022,SR51,
9/30/2022,SR51,
10/1/2022,SR51,
10/2/2022,SR51,
10/3/2022,SR51,
10/4/2022,SR51,
10/5/2022,SR51,
10/6/2022,SR51,
10/7/2022,SR51,
10/8/2022,SR51,
10/9/2022,SR51,
10/10/2022,SR51,
10/11/2022,SR51,
10/12/2022,SR51,
10/13/2022,SR51,
10/14/2022,SR51,
10/15/2022,SR51,
10/16/2022,SR51,
10/17/2022,SR51,
10/18/2022,SR51,
10/19/2022,SR51,
10/20/2022,SR51,
10/21/2022,SR51,
10/22/2022,SR51,
10/23/2022,SR51,
10/24/2022,SR51,
10/25/2022,SR51,
10/26/2022,SR51,
10/27/2022,SR51,
10/28/2022,SR51,
10/29/2022,SR51,
10/30/2022,SR51,
10/31/2022,SR51,
11/1/2022,SR51,
11/2/2022,SR51,
11/3/2022,SR51,
11/4/2022,SR51,
11/5/2022,SR51,
11/6/2022,SR51,
11/7/2022,SR51,
11/8/2022,SR51,
11/9/2022,SR51,
11/10/2022,SR51,
11/11/2022,SR51,
11/12/2022,SR51,
11/13/2022,SR51,
11/14/2022,SR51,
11/15/2022,SR51,
11/16/2022,SR51,
11/17/2022,SR51,
11/18/2022,SR51,
11/19/2022,SR51,
11/20/2022,SR51,
11/21/2022,SR51,
11/22/2022,SR51,
11/23/2022,SR51,
11/24/2022,SR51,
11/25/2022,SR51,
11/26/2022,SR51,
11/27/2022,SR51,
11/28/2022,SR51,
11/29/2022,SR51,
11/30/2022,SR51,
12/1/2022,SR51,
12/2/2022,SR51,
12/3/2022,SR51,
12/4/2022,SR51,
12/5/2022,SR51,
12/6/2022,SR51,
12/7/2022,SR51,
12/8/2022,SR51,
12/9/2022,SR51,
12/10/2022,SR51,
12/11/2022,SR51,
12/12/2022,SR51,
12/13/2022,SR51,
12/14/2022,SR51,
12/15/2022,SR51,
12/16/2022,SR51,
12/17/2022,SR51,
12/18/2022,SR51,
12/19/2022,SR51,
12/20/2022,SR51,
12/21/2022,SR51,
12/22/2022,SR51,
12/23/2022,SR51,
12/24/2022,SR51,
12/25/2022,SR51,
12/26/2022,SR51,
12/27/2022,SR51,
12/28/2022,SR51,
12/29/2022,SR51,
12/30/2022,SR51,
12/31/2022,SR51,
1/1/2023,SR51,
1/2/2023,SR51,
1/3/2023,SR51,
1/4/2023,SR51,
1/5/2023,SR51,
1/6/2023,SR51,
1/7/2023,SR51,
1/8/2023,SR51,
1/9/2023,SR51,
1/10/2023,SR51,
1/11/2023,SR51,
1/12/2023,SR51,
1/13/2023,SR51,
1/14/2023,SR51,
1/15/2023,SR51,
1/16/2023,SR51,
1/17/2023,SR51,
1/18/2023,SR51,
1/19/2023,SR51,
1/20/2023,SR51,
1/21/2023,SR51,
1/22/2023,SR51,
1/23/2023,SR51,
1/24/2023,SR51,
1/25/2023,SR51,
1/26/2023,SR51,
1/27/2023,SR51,
1/28/2023,SR51,
1/29/2023,SR51,
1/30/2023,SR51,
1/31/2023,SR51,
2/1/2023,SR51,
2/2/2023,SR51,
2/3/2023,SR51,
2/4/2023,SR51,
2/5/2023,SR51,
2/6/2023,SR51,
2/7/2023,SR51,
2/8/2023,SR51,
2/9/2023,SR51,
2/10/2023,SR51,
2/11/2023,SR51,
2/12/2023,SR51,
2/13/2023,SR51,
2/14/2023,SR51,
2/15/2023,SR51,
2/16/2023,SR51,
2/17/2023,SR51,
2/18/2023,SR51,
2/19/2023,SR51,
2/20/2023,SR51,
2/21/2023,SR51,
2/22/2023,SR51,
2/23/2023,SR51,
2/24/2023,SR51,
2/25/2023,SR51,
2/26/2023,SR51,
2/27/2023,SR51,
2/28/2023,SR51,
3/1/2023,SR51,
3/2/2023,SR51,
3/3/2023,SR51,
3/4/2023,SR51,
3/5/2023,SR51,
3/6/2023,SR51,
3/7/2023,SR51,
3/8/2023,SR51,
3/9/2023,SR51,
3/10/2023,SR51,
3/11/2023,SR51,
3/12/2023,SR51,
3/13/2023,SR51,
3/14/2023,SR51,
3/15/2023,SR51,
3/16/2023,SR51,
3/17/2023,SR51,
3/18/2023,SR51,
3/19/2023,SR51,
3/20/2023,SR51,
3/21/2023,SR51,
3/22/2023,SR51,
3/23/2023,SR51,
3/24/2023,SR51,
3/25/2023,SR51,
3/26/2023,SR51,
3/27/2023,SR51,
3/28/2023,SR51,
3/29/2023,SR51,
3/30/2023,SR51,
3/31/2023,SR51,
4/1/2023,SR51,
4/2/2023,SR51,
4/3/2023,SR51,
4/4/2023,SR51,
4/5/2023,SR51,
4/6/2023,SR51,
4/7/2023,SR51,
4/8/2023,SR51,
4/9/2023,SR51,
4/10/2023,SR51,
4/11/2023,SR51,
4/12/2023,SR51,
4/13/2023,SR51,
4/14/2023,SR51,
4/15/2023,SR51,
4/16/2023,SR51,
4/17/2023,SR51,
4/18/2023,SR51,
4/19/2023,SR51,
4/20/2023,SR51,
4/21/2023,SR51,
4/22/2023,SR51,
4/23/2023,SR51,
4/24/2023,SR51,
4/25/2023,SR51,
4/26/2023,SR51,
4/27/2023,SR51,
4/28/2023,SR51,
4/29/2023,SR51,
4/30/2023,SR51,
5/1/2023,SR51,
5/2/2023,SR51,
5/3/2023,SR51,
5/4/2023,SR51,
5/5/2023,SR51,
5/6/2023,SR51,
5/7/2023,SR51,
5/8/2023,SR51,
5/9/2023,SR51,
5/10/2023,SR51,
5/11/2023,SR51,
5/12/2023,SR51,
5/13/2023,SR51,
5/14/2023,SR51,
5/15/2023,SR51,
5/16/2023,SR51,
5/17/2023,SR51,
5/18/2023,SR51,
5/19/2023,SR51,
5/20/2023,SR51,
5/21/2023,SR51,
5/22/2023,SR51,
5/23/2023,SR51,
5/24/2023,SR51,
5/25/2023,SR51,
5/26/2023,SR51,
5/27/2023,SR51,
5/28/2023,SR51,
5/29/2023,SR51,
5/30/2023,SR51,
5/31/2023,SR51,
6/1/2023,SR51,
6/2/2023,SR51,
6/3/2023,SR51,
6/4/2023,SR51,
6/5/2023,SR51,
6/6/2023,SR51,
6/7/2023,SR51,
6/8/2023,SR51,
6/9/2023,SR51,
6/10/2023,SR51,
6/11/2023,SR51,
6/12/2023,SR51,
6/13/2023,SR51,
6/14/2023,SR51,
6/15/2023,SR51,
6/16/2023,SR51,
6/17/2023,SR51,
6/18/2023,SR51,
6/19/2023,SR51,
6/20/2023,SR51,
6/21/2023,SR51,
6/22/2023,SR51,
6/23/2023,SR51,
6/24/2023,SR51,
6/25/2023,SR51,
6/26/2023,SR51,
6/27/2023,SR51,
6/28/2023,SR51,
6/29/2023,SR51,
6/30/2023,SR51,
7/1/2022,SR61,
7/2/2022,SR61,
7/3/2022,SR61,
7/4/2022,SR61,
7/5/2022,SR61,
7/6/2022,SR61,
7/7/2022,SR61,
7/8/2022,SR61,
7/9/2022,SR61,
7/10/2022,SR61,
7/11/2022,SR61,
7/12/2022,SR61,
7/13/2022,SR61,
7/14/2022,SR61,
7/15/2022,SR61,
7/16/2022,SR61,
7/17/2022,SR61,
7/18/2022,SR61,
7/19/2022,SR61,
7/20/2022,SR61,
7/21/2022,SR61,
7/22/2022,SR61,
7/23/2022,SR61,
7/24/2022,SR61,
7/25/2022,SR61,
7/26/2022,SR61,
7/27/2022,SR61,
7/28/2022,SR61,
7/29/2022,SR61,
7/30/2022,SR61,
7/31/2022,SR61,
8/1/2022,SR61,
8/2/2022,SR61,
8/3/2022,SR61,
8/4/2022,SR61,
8/5/2022,SR61,
8/6/2022,SR61,
8/7/2022,SR61,
8/8/2022,SR61,
8/9/2022,SR61,
8/10/2022,SR61,
8/11/2022,SR61,
8/12/2022,SR61,
8/13/2022,SR61,
8/14/2022,SR61,
8/15/2022,SR61,
8/16/2022,SR61,
8/17/2022,SR61,
8/18/2022,SR61,
8/19/2022,SR61,
8/20/2022,SR61,
8/21/2022,SR61,
8/22/2022,SR61,
8/23/2022,SR61,
8/24/2022,SR61,
8/25/2022,SR61,
8/26/2022,SR61,
8/27/2022,SR61,
8/28/2022,SR61,
8/29/2022,SR61,
8/30/2022,SR61,
8/31/2022,SR61,
9/1/2022,SR61,
9/2/2022,SR61,
9/3/2022,SR61,
9/4/2022,SR61,
9/5/2022,SR61,
9/6/2022,SR61,
9/7/2022,SR61,
9/8/2022,SR61,
9/9/2022,SR61,
9/10/2022,SR61,
9/11/2022,SR61,
9/12/2022,SR61,
9/13/2022,SR61,
9/14/2022,SR61,
9/15/2022,SR61,
9/16/2022,SR61,
9/17/2022,SR61,
9/18/2022,SR61,
9/19/2022,SR61,
9/20/2022,SR61,
9/21/2022,SR61,
9/22/2022,SR61,
9/23/2022,SR61,
9/24/2022,SR61,
9/25/2022,SR61,
9/26/2022,SR61,
9/27/2022,SR61,
9/28/2022,SR61,
9/29/2022,SR61,
9/30/2022,SR61,
10/1/2022,SR61,
10/2/2022,SR61,
10/3/2022,SR61,
10/4/2022,SR61,
10/5/2022,SR61,
10/6/2022,SR61,
10/7/2022,SR61,
10/8/2022,SR61,
10/9/2022,SR61,
10/10/2022,SR61,
10/11/2022,SR61,
10/12/2022,SR61,
10/13/2022,SR61,
10/14/2022,SR61,
10/15/2022,SR61,
10/16/2022,SR61,
10/17/2022,SR61,
10/18/2022,SR61,
10/19/2022,SR61,
10/20/2022,SR61,
10/21/2022,SR61,
10/22/2022,SR61,
10/23/2022,SR61,
10/24/2022,SR61,
10/25/2022,SR61,
10/26/2022,SR61,
10/27/2022,SR61,
10/28/2022,SR61,
10/29/2022,SR61,
10/30/2022,SR61,
10/31/2022,SR61,
11/1/2022,SR61,
11/2/2022,SR61,
11/3/2022,SR61,
11/4/2022,SR61,
11/5/2022,SR61,
11/6/2022,SR61,
11/7/2022,SR61,
11/8/2022,SR61,
11/9/2022,SR61,
11/10/2022,SR61,
11/11/2022,SR61,
11/12/2022,SR61,
11/13/2022,SR61,
11/14/2022,SR61,
11/15/2022,SR61,
11/16/2022,SR61,
11/17/2022,SR61,
11/18/2022,SR61,
11/19/2022,SR61,
11/20/2022,SR61,
11/21/2022,SR61,
11/22/2022,SR61,
11/23/2022,SR61,
11/24/2022,SR61,
11/25/2022,SR61,
11/26/2022,SR61,
11/27/2022,SR61,
11/28/2022,SR61,
11/29/2022,SR61,
11/30/2022,SR61,
12/1/2022,SR61,
12/2/2022,SR61,
12/3/2022,SR61,
12/4/2022,SR61,
12/5/2022,SR61,
12/6/2022,SR61,
12/7/2022,SR61,
12/8/2022,SR61,
12/9/2022,SR61,
12/10/2022,SR61,
12/11/2022,SR61,
12/12/2022,SR61,
12/13/2022,SR61,
12/14/2022,SR61,
12/15/2022,SR61,
12/16/2022,SR61,
12/17/2022,SR61,
12/18/2022,SR61,
12/19/2022,SR61,
12/20/2022,SR61,
12/21/2022,SR61,
12/22/2022,SR61,
12/23/2022,SR61,
12/24/2022,SR61,
12/25/2022,SR61,
12/26/2022,SR61,
12/27/2022,SR61,
12/28/2022,SR61,
12/29/2022,SR61,
12/30/2022,SR61,
12/31/2022,SR61,
1/1/2023,SR61,
1/2/2023,SR61,
1/3/2023,SR61,
1/4/2023,SR61,
1/5/2023,SR61,
1/6/2023,SR61,
1/7/2023,SR61,
1/8/2023,SR61,
1/9/2023,SR61,
1/10/2023,SR61,
1/11/2023,SR61,
1/12/2023,SR61,
1/13/2023,SR61,
1/14/2023,SR61,
1/15/2023,SR61,
1/16/2023,SR61,
1/17/2023,SR61,
1/18/2023,SR61,
1/19/2023,SR61,
1/20/2023,SR61,
1/21/2023,SR61,
1/22/2023,SR61,
1/23/2023,SR61,
1/24/2023,SR61,
1/25/2023,SR61,
1/26/2023,SR61,
1/27/2023,SR61,
1/28/2023,SR61,
1/29/2023,SR61,
1/30/2023,SR61,
1/31/2023,SR61,
2/1/2023,SR61,
2/2/2023,SR61,
2/3/2023,SR61,
2/4/2023,SR61,
2/5/2023,SR61,
2/6/2023,SR61,
2/7/2023,SR61,
2/8/2023,SR61,
2/9/2023,SR61,
2/10/2023,SR61,
2/11/2023,SR61,
2/12/2023,SR61,
2/13/2023,SR61,
2/14/2023,SR61,
2/15/2023,SR61,
2/16/2023,SR61,
2/17/2023,SR61,
2/18/2023,SR61,
2/19/2023,SR61,
2/20/2023,SR61,
2/21/2023,SR61,
2/22/2023,SR61,
2/23/2023,SR61,
2/24/2023,SR61,
2/25/2023,SR61,
2/26/2023,SR61,
2/27/2023,SR61,
2/28/2023,SR61,
3/1/2023,SR61,
3/2/2023,SR61,
3/3/2023,SR61,
3/4/2023,SR61,
3/5/2023,SR61,
3/6/2023,SR61,
3/7/2023,SR61,
3/8/2023,SR61,
3/9/2023,SR61,
3/10/2023,SR61,
3/11/2023,SR61,
3/12/2023,SR61,
3/13/2023,SR61,
3/14/2023,SR61,
3/15/2023,SR61,
3/16/2023,SR61,
3/17/2023,SR61,
3/18/2023,SR61,
3/19/2023,SR61,
3/20/2023,SR61,
3/21/2023,SR61,
3/22/2023,SR61,
3/23/2023,SR61,
3/24/2023,SR61,
3/25/2023,SR61,
3/26/2023,SR61,
3/27/2023,SR61,
3/28/2023,SR61,
3/29/2023,SR61,
3/30/2023,SR61,
3/31/2023,SR61,
4/1/2023,SR61,
4/2/2023,SR61,
4/3/2023,SR61,
4/4/2023,SR61,
4/5/2023,SR61,
4/6/2023,SR61,
4/7/2023,SR61,
4/8/2023,SR61,
4/9/2023,SR61,
4/10/2023,SR61,
4/11/2023,SR61,
4/12/2023,SR61,
4/13/2023,SR61,
4/14/2023,SR61,
4/15/2023,SR61,
4/16/2023,SR61,
4/17/2023,SR61,
4/18/2023,SR61,
4/19/2023,SR61,
4/20/2023,SR61,
4/21/2023,SR61,
4/22/2023,SR61,
4/23/2023,SR61,
4/24/2023,SR61,
4/25/2023,SR61,
4/26/2023,SR61,
4/27/2023,SR61,
4/28/2023,SR61,
4/29/2023,SR61,
4/30/2023,SR61,
5/1/2023,SR61,
5/2/2023,SR61,
5/3/2023,SR61,
5/4/2023,SR61,
5/5/2023,SR61,
5/6/2023,SR61,
5/7/2023,SR61,
5/8/2023,SR61,
5/9/2023,SR61,
5/10/2023,SR61,
5/11/2023,SR61,
5/12/2023,SR61,
5/13/2023,SR61,
5/14/2023,SR61,
5/15/2023,SR61,
5/16/2023,SR61,
5/17/2023,SR61,
5/18/2023,SR61,
5/19/2023,SR61,
5/20/2023,SR61,
5/21/2023,SR61,
5/22/2023,SR61,
5/23/2023,SR61,
5/24/2023,SR61,
5/25/2023,SR61,
5/26/2023,SR61,
5/27/2023,SR61,
5/28/2023,SR61,
5/29/2023,SR61,
5/30/2023,SR61,
5/31/2023,SR61,
6/1/2023,SR61,
6/2/2023,SR61,
6/3/2023,SR61,
6/4/2023,SR61,
6/5/2023,SR61,
6/6/2023,SR61,
6/7/2023,SR61,
6/8/2023,SR61,
6/9/2023,SR61,
6/10/2023,SR61,
6/11/2023,SR61,
6/12/2023,SR61,
6/13/2023,SR61,
6/14/2023,SR61,
6/15/2023,SR61,
6/16/2023,SR61,
6/17/2023,SR61,
6/18/2023,SR61,
6/19/2023,SR61,
6/20/2023,SR61,
6/21/2023,SR61,
6/22/2023,SR61,
6/23/2023,SR61,
6/24/2023,SR61,
6/25/2023,SR61,
6/26/2023,SR61,
6/27/2023,SR61,
6/28/2023,SR61,
6/29/2023,SR61,
6/30/2023,SR61,
7/1/2022,SU51,
7/2/2022,SU51,
7/3/2022,SU51,
7/4/2022,SU51,
7/5/2022,SU51,
7/6/2022,SU51,
7/7/2022,SU51,
7/8/2022,SU51,
7/9/2022,SU51,
7/10/2022,SU51,
7/11/2022,SU51,
7/12/2022,SU51,
7/13/2022,SU51,
7/14/2022,SU51,
7/15/2022,SU51,
7/16/2022,SU51,
7/17/2022,SU51,
7/18/2022,SU51,
7/19/2022,SU51,
7/20/2022,SU51,
7/21/2022,SU51,
7/22/2022,SU51,
7/23/2022,SU51,
7/24/2022,SU51,
7/25/2022,SU51,
7/26/2022,SU51,
7/27/2022,SU51,
7/28/2022,SU51,
7/29/2022,SU51,
7/30/2022,SU51,
7/31/2022,SU51,
8/1/2022,SU51,
8/2/2022,SU51,
8/3/2022,SU51,
8/4/2022,SU51,
8/5/2022,SU51,
8/6/2022,SU51,
8/7/2022,SU51,
8/8/2022,SU51,
8/9/2022,SU51,
8/10/2022,SU51,
8/11/2022,SU51,
8/12/2022,SU51,
8/13/2022,SU51,
8/14/2022,SU51,
8/15/2022,SU51,
8/16/2022,SU51,
8/17/2022,SU51,
8/18/2022,SU51,
8/19/2022,SU51,
8/20/2022,SU51,
8/21/2022,SU51,
8/22/2022,SU51,
8/23/2022,SU51,
8/24/2022,SU51,
8/25/2022,SU51,
8/26/2022,SU51,
8/27/2022,SU51,
8/28/2022,SU51,
8/29/2022,SU51,
8/30/2022,SU51,
8/31/2022,SU51,
9/1/2022,SU51,
9/2/2022,SU51,
9/3/2022,SU51,
9/4/2022,SU51,
9/5/2022,SU51,
9/6/2022,SU51,
9/7/2022,SU51,
9/8/2022,SU51,
9/9/2022,SU51,
9/10/2022,SU51,
9/11/2022,SU51,
9/12/2022,SU51,
9/13/2022,SU51,
9/14/2022,SU51,
9/15/2022,SU51,
9/16/2022,SU51,
9/17/2022,SU51,
9/18/2022,SU51,
9/19/2022,SU51,
9/20/2022,SU51,
9/21/2022,SU51,
9/22/2022,SU51,
9/23/2022,SU51,
9/24/2022,SU51,
9/25/2022,SU51,
9/26/2022,SU51,
9/27/2022,SU51,
9/28/2022,SU51,
9/29/2022,SU51,
9/30/2022,SU51,
10/1/2022,SU51,
10/2/2022,SU51,
10/3/2022,SU51,
10/4/2022,SU51,
10/5/2022,SU51,
10/6/2022,SU51,
10/7/2022,SU51,
10/8/2022,SU51,
10/9/2022,SU51,
10/10/2022,SU51,
10/11/2022,SU51,
10/12/2022,SU51,
10/13/2022,SU51,
10/14/2022,SU51,
10/15/2022,SU51,
10/16/2022,SU51,
10/17/2022,SU51,
10/18/2022,SU51,
10/19/2022,SU51,
10/20/2022,SU51,
10/21/2022,SU51,
10/22/2022,SU51,
10/23/2022,SU51,
10/24/2022,SU51,
10/25/2022,SU51,
10/26/2022,SU51,
10/27/2022,SU51,
10/28/2022,SU51,
10/29/2022,SU51,
10/30/2022,SU51,
10/31/2022,SU51,
11/1/2022,SU51,
11/2/2022,SU51,
11/3/2022,SU51,
11/4/2022,SU51,
11/5/2022,SU51,
11/6/2022,SU51,
11/7/2022,SU51,
11/8/2022,SU51,
11/9/2022,SU51,
11/10/2022,SU51,
11/11/2022,SU51,
11/12/2022,SU51,
11/13/2022,SU51,
11/14/2022,SU51,
11/15/2022,SU51,
11/16/2022,SU51,
11/17/2022,SU51,
11/18/2022,SU51,
11/19/2022,SU51,
11/20/2022,SU51,
11/21/2022,SU51,
11/22/2022,SU51,
11/23/2022,SU51,
11/24/2022,SU51,
11/25/2022,SU51,
11/26/2022,SU51,
11/27/2022,SU51,
11/28/2022,SU51,
11/29/2022,SU51,
11/30/2022,SU51,
12/1/2022,SU51,
12/2/2022,SU51,
12/3/2022,SU51,
12/4/2022,SU51,
12/5/2022,SU51,
12/6/2022,SU51,
12/7/2022,SU51,
12/8/2022,SU51,
12/9/2022,SU51,
12/10/2022,SU51,
12/11/2022,SU51,
12/12/2022,SU51,
12/13/2022,SU51,
12/14/2022,SU51,
12/15/2022,SU51,
12/16/2022,SU51,
12/17/2022,SU51,
12/18/2022,SU51,
12/19/2022,SU51,
12/20/2022,SU51,
12/21/2022,SU51,
12/22/2022,SU51,
12/23/2022,SU51,
12/24/2022,SU51,
12/25/2022,SU51,
12/26/2022,SU51,
12/27/2022,SU51,
12/28/2022,SU51,
12/29/2022,SU51,
12/30/2022,SU51,
12/31/2022,SU51,
1/1/2023,SU51,
1/2/2023,SU51,
1/3/2023,SU51,
1/4/2023,SU51,
1/5/2023,SU51,
1/6/2023,SU51,
1/7/2023,SU51,
1/8/2023,SU51,
1/9/2023,SU51,
1/10/2023,SU51,
1/11/2023,SU51,
1/12/2023,SU51,
1/13/2023,SU51,
1/14/2023,SU51,
1/15/2023,SU51,
1/16/2023,SU51,
1/17/2023,SU51,
1/18/2023,SU51,
1/19/2023,SU51,
1/20/2023,SU51,
1/21/2023,SU51,
1/22/2023,SU51,
1/23/2023,SU51,
1/24/2023,SU51,
1/25/2023,SU51,
1/26/2023,SU51,
1/27/2023,SU51,
1/28/2023,SU51,
1/29/2023,SU51,
1/30/2023,SU51,
1/31/2023,SU51,
2/1/2023,SU51,
2/2/2023,SU51,
2/3/2023,SU51,
2/4/2023,SU51,
2/5/2023,SU51,
2/6/2023,SU51,
2/7/2023,SU51,
2/8/2023,SU51,
2/9/2023,SU51,
2/10/2023,SU51,
2/11/2023,SU51,
2/12/2023,SU51,
2/13/2023,SU51,
2/14/2023,SU51,
2/15/2023,SU51,
2/16/2023,SU51,
2/17/2023,SU51,
2/18/2023,SU51,
2/19/2023,SU51,
2/20/2023,SU51,
2/21/2023,SU51,
2/22/2023,SU51,
2/23/2023,SU51,
2/24/2023,SU51,
2/25/2023,SU51,
2/26/2023,SU51,
2/27/2023,SU51,
2/28/2023,SU51,
3/1/2023,SU51,
3/2/2023,SU51,
3/3/2023,SU51,
3/4/2023,SU51,
3/5/2023,SU51,
3/6/2023,SU51,
3/7/2023,SU51,
3/8/2023,SU51,
3/9/2023,SU51,
3/10/2023,SU51,
3/11/2023,SU51,
3/12/2023,SU51,
3/13/2023,SU51,
3/14/2023,SU51,
3/15/2023,SU51,
3/16/2023,SU51,
3/17/2023,SU51,
3/18/2023,SU51,
3/19/2023,SU51,
3/20/2023,SU51,
3/21/2023,SU51,
3/22/2023,SU51,
3/23/2023,SU51,
3/24/2023,SU51,
3/25/2023,SU51,
3/26/2023,SU51,
3/27/2023,SU51,
3/28/2023,SU51,
3/29/2023,SU51,
3/30/2023,SU51,
3/31/2023,SU51,
4/1/2023,SU51,
4/2/2023,SU51,
4/3/2023,SU51,
4/4/2023,SU51,
4/5/2023,SU51,
4/6/2023,SU51,
4/7/2023,SU51,
4/8/2023,SU51,
4/9/2023,SU51,
4/10/2023,SU51,
4/11/2023,SU51,
4/12/2023,SU51,
4/13/2023,SU51,
4/14/2023,SU51,
4/15/2023,SU51,
4/16/2023,SU51,
4/17/2023,SU51,
4/18/2023,SU51,
4/19/2023,SU51,
4/20/2023,SU51,
4/21/2023,SU51,
4/22/2023,SU51,
4/23/2023,SU51,
4/24/2023,SU51,
4/25/2023,SU51,
4/26/2023,SU51,
4/27/2023,SU51,
4/28/2023,SU51,
4/29/2023,SU51,
4/30/2023,SU51,
5/1/2023,SU51,
5/2/2023,SU51,
5/3/2023,SU51,
5/4/2023,SU51,
5/5/2023,SU51,
5/6/2023,SU51,
5/7/2023,SU51,
5/8/2023,SU51,
5/9/2023,SU51,
5/10/2023,SU51,
5/11/2023,SU51,
5/12/2023,SU51,
5/13/2023,SU51,
5/14/2023,SU51,
5/15/2023,SU51,
5/16/2023,SU51,
5/17/2023,SU51,
5/18/2023,SU51,
5/19/2023,SU51,
5/20/2023,SU51,
5/21/2023,SU51,
5/22/2023,SU51,
5/23/2023,SU51,
5/24/2023,SU51,
5/25/2023,SU51,
5/26/2023,SU51,
5/27/2023,SU51,
5/28/2023,SU51,
5/29/2023,SU51,
5/30/2023,SU51,
5/31/2023,SU51,
6/1/2023,SU51,
6/2/2023,SU51,
6/3/2023,SU51,
6/4/2023,SU51,
6/5/2023,SU51,
6/6/2023,SU51,
6/7/2023,SU51,
6/8/2023,SU51,
6/9/2023,SU51,
6/10/2023,SU51,
6/11/2023,SU51,
6/12/2023,SU51,
6/13/2023,SU51,
6/14/2023,SU51,
6/15/2023,SU51,
6/16/2023,SU51,
6/17/2023,SU51,
6/18/2023,SU51,
6/19/2023,SU51,
6/20/2023,SU51,
6/21/2023,SU51,
6/22/2023,SU51,
6/23/2023,SU51,
6/24/2023,SU51,
6/25/2023,SU51,
6/26/2023,SU51,
6/27/2023,SU51,
6/28/2023,SU51,
6/29/2023,SU51,
6/30/2023,SU51,
7/1/2022,SU52,
7/2/2022,SU52,
7/3/2022,SU52,
7/4/2022,SU52,
7/5/2022,SU52,
7/6/2022,SU52,
7/7/2022,SU52,
7/8/2022,SU52,
7/9/2022,SU52,
7/10/2022,SU52,
7/11/2022,SU52,
7/12/2022,SU52,
7/13/2022,SU52,
7/14/2022,SU52,
7/15/2022,SU52,
7/16/2022,SU52,
7/17/2022,SU52,
7/18/2022,SU52,
7/19/2022,SU52,
7/20/2022,SU52,
7/21/2022,SU52,
7/22/2022,SU52,
7/23/2022,SU52,
7/24/2022,SU52,
7/25/2022,SU52,
7/26/2022,SU52,
7/27/2022,SU52,
7/28/2022,SU52,
7/29/2022,SU52,
7/30/2022,SU52,
7/31/2022,SU52,
8/1/2022,SU52,
8/2/2022,SU52,
8/3/2022,SU52,
8/4/2022,SU52,
8/5/2022,SU52,
8/6/2022,SU52,
8/7/2022,SU52,
8/8/2022,SU52,
8/9/2022,SU52,
8/10/2022,SU52,
8/11/2022,SU52,
8/12/2022,SU52,
8/13/2022,SU52,
8/14/2022,SU52,
8/15/2022,SU52,
8/16/2022,SU52,
8/17/2022,SU52,
8/18/2022,SU52,
8/19/2022,SU52,
8/20/2022,SU52,
8/21/2022,SU52,
8/22/2022,SU52,
8/23/2022,SU52,
8/24/2022,SU52,
8/25/2022,SU52,
8/26/2022,SU52,
8/27/2022,SU52,
8/28/2022,SU52,
8/29/2022,SU52,
8/30/2022,SU52,
8/31/2022,SU52,
9/1/2022,SU52,
9/2/2022,SU52,
9/3/2022,SU52,
9/4/2022,SU52,
9/5/2022,SU52,
9/6/2022,SU52,
9/7/2022,SU52,
9/8/2022,SU52,
9/9/2022,SU52,
9/10/2022,SU52,
9/11/2022,SU52,
9/12/2022,SU52,
9/13/2022,SU52,
9/14/2022,SU52,
9/15/2022,SU52,
9/16/2022,SU52,
9/17/2022,SU52,
9/18/2022,SU52,
9/19/2022,SU52,
9/20/2022,SU52,
9/21/2022,SU52,
9/22/2022,SU52,
9/23/2022,SU52,
9/24/2022,SU52,
9/25/2022,SU52,
9/26/2022,SU52,
9/27/2022,SU52,
9/28/2022,SU52,
9/29/2022,SU52,
9/30/2022,SU52,
10/1/2022,SU52,
10/2/2022,SU52,
10/3/2022,SU52,
10/4/2022,SU52,
10/5/2022,SU52,
10/6/2022,SU52,
10/7/2022,SU52,
10/8/2022,SU52,
10/9/2022,SU52,
10/10/2022,SU52,
10/11/2022,SU52,
10/12/2022,SU52,
10/13/2022,SU52,
10/14/2022,SU52,
10/15/2022,SU52,
10/16/2022,SU52,
10/17/2022,SU52,
10/18/2022,SU52,
10/19/2022,SU52,
10/20/2022,SU52,
10/21/2022,SU52,
10/22/2022,SU52,
10/23/2022,SU52,
10/24/2022,SU52,
10/25/2022,SU52,
10/26/2022,SU52,
10/27/2022,SU52,
10/28/2022,SU52,
10/29/2022,SU52,
10/30/2022,SU52,
10/31/2022,SU52,
11/1/2022,SU52,
11/2/2022,SU52,
11/3/2022,SU52,
